InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Country,TotalSales
578347,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-11-24 09:26:00,2.46,United Kingdom,2.46
550000,22424,ENAMEL BREAD BIN CREAM,2,2011-04-14 09:18:00,12.75,United Kingdom,25.5
560736,23068,ALUMINIUM STAMPED HEART,16,2011-07-20 15:33:00,2.49,United Kingdom,39.84
564161,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-08-23 13:13:00,1.25,United Kingdom,15.0
577745,21210,SET OF 72 RETROSPOT PAPER  DOILIES,24,2011-11-21 14:06:00,1.45,United Kingdom,34.8
540647,22956,36 FOIL HEART CAKE CASES,6,2011-01-10 14:57:00,2.1,United Kingdom,12.600000000000001
556916,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,2011-06-15 13:35:00,0.39,United Kingdom,0.39
560569,20749,ASSORTED COLOUR MINI CASES,2,2011-07-19 14:04:00,7.95,Germany,15.9
543981,22984,CARD GINGHAM ROSE ,12,2011-02-15 08:18:00,0.42,United Kingdom,5.04
538689,21868,POTTING SHED TEA MUG,12,2010-12-14 09:52:00,1.25,United Kingdom,15.0
577505,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2011-11-20 12:37:00,4.95,United Kingdom,29.700000000000003
544933,21558,SKULL LUNCH BOX WITH CUTLERY ,6,2011-02-25 08:44:00,2.55,Germany,15.299999999999999
541660,22766,PHOTO FRAME CORNICE,3,2011-01-20 12:20:00,2.95,United Kingdom,8.850000000000001
566495,21156,RETROSPOT CHILDRENS APRON,2,2011-09-13 11:14:00,1.95,United Kingdom,3.9
544064,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-02-15 13:50:00,2.55,United Kingdom,2.55
561199,22690,DOORMAT HOME SWEET HOME BLUE ,10,2011-07-25 14:45:00,6.75,United Kingdom,67.5
577033,21098,CHRISTMAS TOILET ROLL,2,2011-11-17 13:16:00,1.25,United Kingdom,2.5
559928,22617,BAKING SET SPACEBOY DESIGN,6,2011-07-14 08:52:00,4.95,Finland,29.700000000000003
537465,20727,LUNCH BAG  BLACK SKULL.,10,2010-12-07 10:32:00,1.65,United Kingdom,16.5
541422,84568,GIRLS ALPHABET IRON ON PATCHES ,5,2011-01-17 17:48:00,0.42,United Kingdom,2.1
566164,22898,CHILDRENS APRON APPLES DESIGN,2,2011-09-09 11:56:00,4.96,United Kingdom,9.92
C566462,23240,SET OF 4 KNICK KNACK TINS DOILY ,-2,2011-09-12 17:49:00,4.15,United Kingdom,-8.3
550500,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-04-18 15:26:00,5.79,United Kingdom,40.53
576837,23526,WALL ART DOG LICENCE ,1,2011-11-16 15:16:00,12.46,United Kingdom,12.46
554704,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-05-26 10:09:00,2.95,United Kingdom,17.700000000000003
565731,22988,SOLDIERS EGG CUP ,12,2011-09-06 12:02:00,1.25,United Kingdom,15.0
538177,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2010-12-10 09:51:00,2.98,United Kingdom,2.98
576593,23551,PACK OF 12 PAISLEY PARK TISSUES ,3,2011-11-15 14:48:00,0.39,United Kingdom,1.17
559894,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2011-07-13 12:06:00,2.95,United Kingdom,2.95
549126,48184,DOORMAT ENGLISH ROSE ,1,2011-04-06 14:23:00,7.95,United Kingdom,7.95
C550808,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-04-20 15:57:00,2.95,United Kingdom,-2.95
570680,23529,WALL ART DOLLY GIRL ,4,2011-10-11 15:36:00,3.75,United Kingdom,15.0
569638,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-10-05 12:15:00,3.75,United Kingdom,15.0
567935,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-09-22 18:07:00,2.95,United Kingdom,17.700000000000003
545333,21389,IVORY HANGING DECORATION  BIRD,1,2011-03-01 16:22:00,1.63,United Kingdom,1.63
537692,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-12-08 10:40:00,1.45,United Kingdom,5.8
556108,20901,VINTAGE KEEPSAKE BOX PINK FLOWER,1,2011-06-08 17:59:00,4.13,United Kingdom,4.13
560240,22515,CHILDS GARDEN SPADE PINK,1,2011-07-17 11:59:00,2.1,United Kingdom,2.1
568686,22118,JOY WOODEN BLOCK LETTERS,1,2011-09-28 14:26:00,4.95,United Kingdom,4.95
579537,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-11-30 09:58:00,2.95,United Kingdom,2.95
574863,22457,NATURAL SLATE HEART CHALKBOARD ,3,2011-11-07 12:29:00,2.95,United Kingdom,8.850000000000001
576274,22477,WATERING CAN GARDEN MARKER,10,2011-11-14 14:24:00,1.25,United Kingdom,12.5
578293,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-11-23 14:36:00,0.55,United Kingdom,13.200000000000001
542237,20966,SANDWICH BATH SPONGE,10,2011-01-26 14:30:00,1.25,Iceland,12.5
569372,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,2011-10-03 16:04:00,3.29,United Kingdom,6.58
574074,22167, OVAL WALL MIRROR DIAMANTE ,1,2011-11-02 15:33:00,8.29,United Kingdom,8.29
550497,22084,PAPER CHAIN KIT EMPIRE,80,2011-04-18 15:08:00,2.55,United Kingdom,204.0
569122,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-09-30 13:06:00,6.35,France,12.7
563910,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-08-21 12:37:00,2.55,United Kingdom,61.199999999999996
567328,22809,SET OF 6 T-LIGHTS SANTA,6,2011-09-19 14:43:00,2.95,United Kingdom,17.700000000000003
542398,21415,CLAM SHELL SMALL ,3,2011-01-27 15:36:00,2.1,United Kingdom,6.300000000000001
581397,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-12-08 13:25:00,9.95,United Kingdom,19.9
549155,22072,RED RETROSPOT TEA CUP AND SAUCER ,1,2011-04-06 17:08:00,7.46,United Kingdom,7.46
574685,23304,SET 4 PICNIC CUTLERY CHERRY ,12,2011-11-06 12:59:00,1.95,United Kingdom,23.4
567890,23545,WRAP RED VINTAGE DOILY,25,2011-09-22 15:40:00,0.42,United Kingdom,10.5
569202,35954,SMALL FOLKART STAR CHRISTMAS DEC,12,2011-09-30 17:22:00,0.31,United Kingdom,3.7199999999999998
558879,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-07-04 14:07:00,1.25,United Kingdom,15.0
546136,21774,DECORATIVE CATS BATHROOM BOTTLE,1,2011-03-09 16:32:00,2.46,United Kingdom,2.46
557326,21931,JUMBO STORAGE BAG SUKI,10,2011-06-20 09:50:00,2.08,United Kingdom,20.8
567917,35923,CANDY HEART HANGING DECORATION,12,2011-09-22 17:19:00,0.39,United Kingdom,4.68
579000,22483,RED GINGHAM TEDDY BEAR ,1,2011-11-27 16:18:00,2.95,United Kingdom,2.95
547892,22856,ASSORTED EASTER DECORATIONS  BELLS,12,2011-03-28 10:15:00,1.25,France,15.0
554682,22077,6 RIBBONS RUSTIC CHARM,3,2011-05-25 16:08:00,1.65,United Kingdom,4.949999999999999
567170,23355,HOT WATER BOTTLE KEEP CALM,4,2011-09-18 12:40:00,4.95,United Kingdom,19.8
580727,21935,SUKI  SHOULDER BAG,2,2011-12-05 17:17:00,1.63,United Kingdom,3.26
552770,23046,PAPER LANTERN 9 POINT DELUXE STAR,4,2011-05-11 11:57:00,6.65,United Kingdom,26.6
554556,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,2011-05-25 10:11:00,1.25,United Kingdom,15.0
551531,85159B,"WHITE TEA,COFFEE,SUGAR JARS",4,2011-05-01 13:45:00,1.95,United Kingdom,7.8
546944,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-03-18 11:13:00,1.25,United Kingdom,2.5
570223,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-10-09 13:11:00,4.95,United Kingdom,4.95
578942,23535,WALL ART BICYCLE SAFETY,2,2011-11-27 13:29:00,5.95,United Kingdom,11.9
560821,84711B,PINK OVAL SHAPE TRINKET BOX,3,2011-07-21 11:17:00,9.95,United Kingdom,29.849999999999998
558475,85114A,BLACK ENCHANTED FOREST PLACEMAT,1,2011-06-29 15:58:00,3.29,United Kingdom,3.29
556082,84510a,SET OF 4 ENGLISH ROSE COASTERS,1,2011-06-08 15:22:00,2.46,United Kingdom,2.46
549983,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2011-04-13 15:55:00,1.65,United Kingdom,1.65
570458,21915,RED  HARMONICA IN BOX ,12,2011-10-10 15:39:00,1.25,United Kingdom,15.0
541709,22499,WOODEN UNION JACK BUNTING,3,2011-01-21 11:09:00,5.95,United Kingdom,17.85
540551,22638,SET OF 4 NAPKIN CHARMS CROWNS ,5,2011-01-10 09:43:00,1.66,United Kingdom,8.299999999999999
577720,79321,CHILLI LIGHTS,96,2011-11-21 12:21:00,4.95,United Kingdom,475.20000000000005
565784,90194,SILVER LARIAT BLACK STONE EARRINGS,3,2011-09-06 16:02:00,4.25,United Kingdom,12.75
C566784,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-7,2011-09-15 10:27:00,6.95,United Kingdom,-48.65
567797,22551,PLASTERS IN TIN SPACEBOY,12,2011-09-22 11:49:00,1.65,United Kingdom,19.799999999999997
559162,21090,SET/6 COLLAGE PAPER PLATES,10,2011-07-06 16:29:00,0.83,United Kingdom,8.299999999999999
557120,21391,FRENCH LAVENDER SCENT HEART,12,2011-06-16 17:12:00,0.75,United Kingdom,9.0
575477,21356,TOAST ITS - FAIRY FLOWER,7,2011-11-09 16:14:00,0.83,United Kingdom,5.81
544598,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-02-21 18:10:00,10.79,United Kingdom,10.79
551529,22629,SPACEBOY LUNCH BOX ,24,2011-05-01 13:18:00,1.95,Germany,46.8
570374,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-10-10 12:34:00,2.95,United Kingdom,5.9
567864,23202,JUMBO BAG VINTAGE LEAF,10,2011-09-22 14:10:00,2.08,United Kingdom,20.8
574037,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,2011-11-02 12:50:00,1.25,United Kingdom,15.0
579508,90206C,CRYSTAL DIAMANTE STAR BROOCH,1,2011-11-29 16:33:00,4.98,United Kingdom,4.98
540546,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-01-09 15:56:00,1.25,Portugal,15.0
562784,23196,VINTAGE LEAF MAGNETIC NOTEPAD,2,2011-08-09 13:22:00,1.45,United Kingdom,2.9
578128,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-11-23 10:38:00,3.75,United Kingdom,15.0
565857,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-09-07 14:13:00,1.65,EIRE,19.799999999999997
544319,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-02-17 15:03:00,1.95,United Kingdom,5.85
559544,16248B,BLUE HOLE PUNCH,1,2011-07-10 13:52:00,1.25,United Kingdom,1.25
559506,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,2011-07-08 15:17:00,3.29,United Kingdom,3.29
566724,23110,PARISIENNE KEY CABINET ,2,2011-09-14 13:04:00,5.75,United Kingdom,11.5
547042,21993,FLORAL FOLK STATIONERY SET,2,2011-03-20 11:00:00,2.46,United Kingdom,4.92
551719,22084,PAPER CHAIN KIT EMPIRE,1,2011-05-03 16:09:00,5.79,United Kingdom,5.79
546136,21071,VINTAGE BILLBOARD DRINK ME MUG,1,2011-03-09 16:32:00,2.46,United Kingdom,2.46
571726,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-10-19 09:00:00,2.1,United Kingdom,12.600000000000001
C553854,21703,BAG 125g SWIRLY MARBLES,-1,2011-05-19 13:13:00,0.42,United Kingdom,-0.42
559807,23147,SINGLE ANTIQUE ROSE HOOK IVORY,3,2011-07-12 14:48:00,1.45,United Kingdom,4.35
555016,23298,SPOTTY BUNTING,50,2011-05-31 11:09:00,4.15,United Kingdom,207.50000000000003
574258,22092,BLUE PAISLEY TISSUE BOX,2,2011-11-03 13:50:00,0.39,United Kingdom,0.78
575117,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2011-11-08 14:22:00,1.25,United Kingdom,1.25
570871,22386,JUMBO BAG PINK POLKADOT,4,2011-10-12 16:36:00,4.13,United Kingdom,16.52
540031,22470,HEART OF WICKER LARGE,3,2011-01-04 13:50:00,2.95,United Kingdom,8.850000000000001
538744,21874,GIN AND TONIC MUG,6,2010-12-14 11:26:00,1.25,United Kingdom,7.5
566312,21314,SMALL GLASS HEART TRINKET POT,8,2011-09-12 09:43:00,2.1,United Kingdom,16.8
562046,23253,16 PIECE CUTLERY SET PANTRY DESIGN,2,2011-08-02 10:34:00,15.95,Switzerland,31.9
546383,22983,CARD BILLBOARD FONT,12,2011-03-11 12:54:00,0.42,United Kingdom,5.04
576857,23331,DECORATIVE WICKER HEART SMALL,2,2011-11-16 15:52:00,0.63,United Kingdom,1.26
581497,21671,RED SPOT CERAMIC DRAWER KNOB,1,2011-12-09 10:23:00,3.29,United Kingdom,3.29
571671,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,4,2011-10-18 13:15:00,2.95,United Kingdom,11.8
574861,23571,TRADITIONAL NAUGHTS & CROSSES,1,2011-11-07 12:24:00,1.65,United Kingdom,1.65
573747,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2011-11-01 09:14:00,0.42,United Kingdom,10.5
556108,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-06-08 17:59:00,5.79,United Kingdom,5.79
578952,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2011-11-27 14:43:00,0.85,United Kingdom,0.85
578827,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-11-25 14:25:00,4.13,United Kingdom,4.13
561039,22151,PLACE SETTING WHITE HEART,432,2011-07-24 12:02:00,0.36,United Kingdom,155.51999999999998
539958,22638,SET OF 4 NAPKIN CHARMS CROWNS ,1,2010-12-23 13:26:00,1.66,United Kingdom,1.66
573076,23499,SET 12 VINTAGE DOILY CHALK ,24,2011-10-27 14:05:00,0.42,United Kingdom,10.08
541516,10125,MINI FUNKY DESIGN TAPES,1,2011-01-18 17:34:00,0.79,United Kingdom,0.79
572283,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2,2011-10-23 11:42:00,1.25,United Kingdom,2.5
567126,84997B,CHILDRENS CUTLERY RETROSPOT RED ,2,2011-09-16 13:53:00,4.15,United Kingdom,8.3
553009,84688,BEACH HUT DESIGN BLACKBOARD,1,2011-05-12 16:52:00,4.25,United Kingdom,4.25
559016,23173,REGENCY TEAPOT ROSES ,8,2011-07-05 13:01:00,9.95,United Kingdom,79.6
569669,22689,DOORMAT MERRY CHRISTMAS RED ,1,2011-10-05 13:47:00,8.25,United Kingdom,8.25
574678,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-11-06 12:36:00,0.83,United Kingdom,6.64
562516,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-08-05 12:25:00,7.5,United Kingdom,15.0
559821,23007, SPACEBOY BABY GIFT SET,1,2011-07-12 17:09:00,16.95,United Kingdom,16.95
551193,21718,RED METAL BEACH SPADE ,2,2011-04-27 11:05:00,1.25,United Kingdom,2.5
580730,20978,36 PENCILS TUBE SKULLS,3,2011-12-05 17:28:00,2.46,United Kingdom,7.38
547223,22714,CARD BIRTHDAY COWBOY,12,2011-03-21 15:10:00,0.42,United Kingdom,5.04
544115,22522,CHILDS GARDEN FORK BLUE ,12,2011-02-16 11:45:00,0.85,France,10.2
546660,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-03-15 14:32:00,5.95,EIRE,11.9
569545,85099F,JUMBO BAG STRAWBERRY,1,2011-10-04 16:37:00,4.13,United Kingdom,4.13
543306,20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,1,2011-02-07 11:56:00,1.65,United Kingdom,1.65
581325,22966,GINGERBREAD MAN COOKIE CUTTER,2,2011-12-08 11:53:00,1.25,United Kingdom,2.5
571404,22427,ENAMEL FLOWER JUG CREAM,3,2011-10-17 12:04:00,5.95,United Kingdom,17.85
566562,22602,RETROSPOT WOODEN HEART DECORATION,12,2011-09-13 12:18:00,0.85,United Kingdom,10.2
571217,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-10-14 13:24:00,4.95,United Kingdom,14.850000000000001
566408,22363,GLASS JAR MARMALADE ,1,2011-09-12 13:43:00,2.95,United Kingdom,2.95
536395,22729,ALARM CLOCK BAKELIKE ORANGE,8,2010-12-01 10:47:00,3.75,United Kingdom,30.0
566721,22942,CHRISTMAS LIGHTS 10 SANTAS ,4,2011-09-14 12:50:00,8.5,United Kingdom,34.0
571227,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,2011-10-14 13:54:00,3.75,Germany,15.0
542711,22834,HAND WARMER BABUSHKA DESIGN,3,2011-01-31 13:19:00,2.1,United Kingdom,6.300000000000001
552854,84559A,3D SHEET OF DOG STICKERS,12,2011-05-11 15:16:00,0.85,United Kingdom,10.2
545797,82580,BATHROOM METAL SIGN,3,2011-03-07 12:17:00,0.55,United Kingdom,1.6500000000000001
576339,22108,PING! MICROWAVE PLATE,3,2011-11-14 15:27:00,3.29,United Kingdom,9.870000000000001
568185,22365,DOORMAT RESPECTABLE HOUSE,1,2011-09-25 14:08:00,8.25,United Kingdom,8.25
541495,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-01-18 14:59:00,5.79,United Kingdom,5.79
576927,23231,WRAP  VINTAGE DOILY ,25,2011-11-17 11:02:00,0.42,France,10.5
563733,21172,PARTY METAL SIGN ,12,2011-08-18 17:57:00,1.45,United Kingdom,17.4
554658,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-05-25 14:18:00,0.42,United Kingdom,5.04
556812,20725,LUNCH BAG RED RETROSPOT,1,2011-06-14 17:25:00,4.13,United Kingdom,4.13
540265,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-01-06 10:46:00,7.95,United Kingdom,15.9
581225,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-12-08 09:55:00,0.55,United Kingdom,13.200000000000001
548916,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-04-05 10:07:00,1.69,United Kingdom,40.56
578928,23582,VINTAGE DOILY JUMBO BAG RED ,2,2011-11-27 12:29:00,2.08,United Kingdom,4.16
575176,23535,WALL ART BICYCLE SAFETY,3,2011-11-08 18:29:00,12.46,United Kingdom,37.38
547788,21990,MODERN FLORAL STATIONERY SET,1,2011-03-25 12:00:00,2.46,United Kingdom,2.46
576869,23212,HEART WREATH DECORATION WITH BELL,144,2011-11-16 16:20:00,1.04,Germany,149.76
538655,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,2010-12-13 15:16:00,1.25,United Kingdom,1.25
563377,21755,LOVE BUILDING BLOCK WORD,5,2011-08-16 10:44:00,5.95,United Kingdom,29.75
540255,22322,BIRD DECORATION GREEN POLKADOT,8,2011-01-05 16:50:00,0.81,United Kingdom,6.48
573370,22189,CREAM HEART CARD HOLDER,4,2011-10-30 13:30:00,3.95,United Kingdom,15.8
576590,23340,VINTAGE CHRISTMAS CAKE FRILL,12,2011-11-15 14:30:00,1.65,United Kingdom,19.799999999999997
558769,84991,60 TEATIME FAIRY CAKE CASES,1,2011-07-03 14:58:00,0.55,United Kingdom,0.55
570690,22339,CHRISTMAS TREE PAINTED ZINC ,2,2011-10-11 16:37:00,0.63,United Kingdom,1.26
550987,15044A,PINK PAPER PARASOL ,1,2011-04-21 18:10:00,5.79,United Kingdom,5.79
561204,22654,DELUXE SEWING KIT ,2,2011-07-25 15:22:00,5.95,United Kingdom,11.9
562708,84849A,HELLO SAILOR BLUE SOAP HOLDER,2,2011-08-08 14:15:00,1.69,United Kingdom,3.38
568192,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-09-25 14:37:00,2.95,United Kingdom,17.700000000000003
575117,37446,MINI CAKE STAND WITH HANGING CAKES,1,2011-11-08 14:22:00,1.45,United Kingdom,1.45
540482,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,2,2011-01-07 15:48:00,5.45,United Kingdom,10.9
569563,POST,POSTAGE,8,2011-10-05 09:46:00,18.0,Germany,144.0
557955,85130D,BEADED CRYSTAL HEART PINK LARGE,12,2011-06-23 18:59:00,1.65,United Kingdom,19.799999999999997
553184,22637,PIGGY BANK RETROSPOT ,2,2011-05-15 12:33:00,2.55,United Kingdom,5.1
566282,22835,HOT WATER BOTTLE I AM SO POORLY,24,2011-09-11 14:29:00,4.25,United Kingdom,102.0
544309,21916,SET 12 RETRO WHITE CHALK STICKS,24,2011-02-17 14:17:00,0.42,United Kingdom,10.08
563924,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-08-21 14:32:00,0.42,United Kingdom,5.04
561217,22969,HOMEMADE JAM SCENTED CANDLES,2,2011-07-25 17:09:00,3.29,United Kingdom,6.58
576176,21948,SET OF 6 CAKE CHOPSTICKS,1,2011-11-14 11:04:00,1.25,United Kingdom,1.25
566976,79321,CHILLI LIGHTS,12,2011-09-16 09:27:00,5.75,United Kingdom,69.0
562553,82482,WOODEN PICTURE FRAME WHITE FINISH,8,2011-08-05 16:34:00,2.55,United Kingdom,20.4
545071,85059,FRENCH ENAMEL WATER BASIN,2,2011-02-27 15:59:00,3.75,United Kingdom,7.5
569683,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,12,2011-10-05 14:39:00,0.29,United Kingdom,3.4799999999999995
564817,21801,CHRISTMAS TREE DECORATION WITH BELL,1,2011-08-30 12:02:00,0.42,United Kingdom,0.42
571745,22191,IVORY DINER WALL CLOCK,4,2011-10-19 10:48:00,8.5,EIRE,34.0
562420,22124,SET OF 2 TEA TOWELS PING MICROWAVE,1,2011-08-04 16:38:00,2.46,United Kingdom,2.46
561322,20725,LUNCH BAG RED RETROSPOT,10,2011-07-26 13:03:00,1.65,United Kingdom,16.5
553130,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-13 12:41:00,12.75,United Kingdom,12.75
578844,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-11-25 16:14:00,10.79,United Kingdom,10.79
571931,47566,PARTY BUNTING,2,2011-10-19 16:59:00,10.79,United Kingdom,21.58
544766,DOT,DOTCOM POSTAGE,1,2011-02-23 11:09:00,136.38,United Kingdom,136.38
542898,22796,PHOTO FRAME 3 CLASSIC HANGING,1,2011-02-01 14:01:00,9.95,United Kingdom,9.95
550675,21907,I'M ON HOLIDAY METAL SIGN,12,2011-04-20 10:39:00,2.1,United Kingdom,25.200000000000003
554542,20711,JUMBO BAG TOYS ,10,2011-05-25 08:32:00,2.08,United Kingdom,20.8
537219,21899,"KEY FOB , GARAGE DESIGN",1,2010-12-05 15:47:00,0.65,United Kingdom,0.65
570983,22092,BLUE PAISLEY TISSUE BOX,2,2011-10-13 11:57:00,0.39,United Kingdom,0.78
564324,22423,REGENCY CAKESTAND 3 TIER,16,2011-08-24 13:26:00,10.95,United Kingdom,175.2
540355,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2011-01-06 15:11:00,8.47,United Kingdom,59.290000000000006
545897,85099B,JUMBO BAG RED RETROSPOT,1,2011-03-07 17:22:00,4.13,United Kingdom,4.13
545410,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-03-02 12:18:00,4.95,United Kingdom,14.850000000000001
559052,21246,RED RETROSPOT BIG BOWL,2,2011-07-05 16:53:00,4.13,United Kingdom,8.26
567477,20971,PINK BLUE FELT CRAFT TRINKET BOX,3,2011-09-20 13:20:00,1.25,United Kingdom,3.75
540995,22834,HAND WARMER BABUSHKA DESIGN,5,2011-01-13 09:30:00,1.63,United Kingdom,8.149999999999999
548984,22555,PLASTERS IN TIN STRONGMAN,3,2011-04-05 12:37:00,1.65,United Kingdom,4.949999999999999
562113,21901,"KEY FOB , BACK DOOR ",2,2011-08-02 16:11:00,1.63,United Kingdom,3.26
C555288,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-6,2011-06-02 09:57:00,0.85,Australia,-5.1
548198,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2011-03-29 16:05:00,6.35,United Kingdom,6.35
539985,82600,NO SINGING METAL SIGN,48,2010-12-23 15:16:00,1.69,United Kingdom,81.12
580742,21930,JUMBO STORAGE BAG SKULLS,100,2011-12-06 09:30:00,1.75,United Kingdom,175.0
578024,22580,ADVENT CALENDAR GINGHAM SACK,6,2011-11-22 13:27:00,5.95,Germany,35.7
538014,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,12,2010-12-09 12:49:00,4.25,United Kingdom,51.0
575176,20829,GLITTER HANGING BUTTERFLY STRING,1,2011-11-08 18:29:00,4.13,United Kingdom,4.13
571105,22268,DECORATION SITTING BUNNY,5,2011-10-13 16:01:00,0.19,United Kingdom,0.95
554088,23233,WRAP POPPIES  DESIGN,25,2011-05-22 12:12:00,0.42,United Kingdom,10.5
541830,47594A,CAROUSEL DESIGN WASHBAG,1,2011-01-21 17:09:00,1.63,United Kingdom,1.63
554371,22432,WATERING CAN PINK BUNNY,6,2011-05-24 10:42:00,1.95,United Kingdom,11.7
554310,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2011-05-23 15:25:00,2.46,United Kingdom,2.46
537692,22952,60 CAKE CASES VINTAGE CHRISTMAS,12,2010-12-08 10:40:00,0.55,United Kingdom,6.6000000000000005
557935,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,16,2011-06-23 15:26:00,9.95,United Kingdom,159.2
560773,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-07-20 16:17:00,3.29,United Kingdom,3.29
565674,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-09-06 09:49:00,4.25,United Kingdom,17.0
545028,20932,PINK POT PLANT CANDLE,4,2011-02-25 15:21:00,3.75,United Kingdom,15.0
569202,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,2011-09-30 17:22:00,1.63,United Kingdom,9.78
548213,22849,BREAD BIN DINER STYLE MINT,1,2011-03-30 09:15:00,16.95,United Kingdom,16.95
566179,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,6,2011-09-09 12:42:00,0.75,Israel,4.5
581472,82600,N0 SINGING METAL SIGN,12,2011-12-08 19:55:00,2.1,United Kingdom,25.200000000000003
550518,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2011-04-19 08:55:00,2.95,United Kingdom,17.700000000000003
556964,22318,FIVE HEART HANGING DECORATION,6,2011-06-16 09:46:00,2.95,United Kingdom,17.700000000000003
574368,22197,POPCORN HOLDER,12,2011-11-04 10:59:00,0.85,United Kingdom,10.2
553206,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-05-16 08:16:00,1.45,EIRE,17.4
560359,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-07-18 11:47:00,4.95,United Kingdom,4.95
571106,21756,BATH BUILDING BLOCK WORD,5,2011-10-13 16:14:00,6.25,United Kingdom,31.25
548516,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,3,2011-03-31 16:28:00,4.96,United Kingdom,14.879999999999999
559163,22609,PENS ASSORTED SPACEBALL,1,2011-07-06 16:33:00,0.42,United Kingdom,0.42
562381,22348,TEA BAG PLATE RED RETROSPOT,24,2011-08-04 15:33:00,0.85,United Kingdom,20.4
563931,22424,ENAMEL BREAD BIN CREAM,2,2011-08-21 15:49:00,12.75,United Kingdom,25.5
